PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_int,Cabin_int,Destination_int,Name_int
1938_01,False,0.45569620253164556,False,0.0,0.0,0.0641920653839605,0.004908961085326669,0.0048481332615091365,True,1,1348,0,1769
8941_01,False,0.3291139240506329,True,6.979828296223913e-05,0.014926374400429342,0.0072365060446109315,0.02740092823991432,0.002817718476774541,False,2,6315,0,8151
2443_01,False,0.3924050632911392,False,0.10176589655894465,0.014121356455237648,0.0032351438787672398,0.0,0.0,False,3,1711,0,27
1080_01,False,0.6329113924050633,False,0.014099253158372304,0.015365015372161363,0.047164992337817124,0.0,0.0,False,2,756,0,988
6563_01,False,0.26582278481012656,False,0.0,0.0,0.03596969180997786,0.0001785076758300607,0.01947540711888286,True,1,4667,0,6046
1144_01,False,0.1518987341772152,False,0.0,0.0,0.0,0.0,0.0,True,1,794,0,1043
2129_01,False,0.21518987341772153,False,0.051371536260207996,0.0,8.513536523071684e-05,0.0008925383791503035,0.0,False,1,1486,0,1938
4238_01,True,0.45569620253164556,False,0.0,0.0,0.0,0.0,0.0,True,0,2989,2,3868
8108_01,False,0.24050632911392406,False,0.010469742444335869,0.020293160701707308,0.0,0.0,4.1437036423155016e-05,False,1,5736,1,7394
6882_01,True,0.4050632911392405,False,0.0,0.0,0.0,0.0,0.0,True,2,4891,2,6347
8503_03,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,True,0,6009,2,7761
8572_01,False,0.4177215189873418,False,0.0,0.024787844229027606,0.0,0.006247768654052125,0.28595698835619277,False,0,6050,0,7808
4147_01,False,0.6835443037974683,False,0.0,0.015365015372161363,0.0,0.14280614066404856,0.0,True,0,2919,0,3769
9178_01,False,0.6708860759493671,False,0.003420115865149717,0.019588769999664576,0.0,0.0,0.002900592549620851,False,1,6488,0,8384
3293_01,False,0.25316455696202533,False,0.0638654289104488,0.00040250897259584744,0.0010641920653839604,0.00914851838629061,0.01288691832760121,True,2,2312,0,2975
0820_01,False,0.18987341772151897,False,0.0,0.00197900244859625,0.03039332538736591,0.0,0.00012431110926946505,True,1,578,2,767
2866_01,True,0.45569620253164556,True,0.0,0.0,0.0,0.0,0.0,True,0,2016,0,2611
1861_02,False,0.7721518987341772,False,0.06651776366301389,0.013920101968939724,0.0414609228673591,0.0,0.005511125844279617,False,2,1297,0,1707
3013_01,False,0.16455696202531644,False,0.015682809903064355,0.008586858082044745,0.0,0.009237772224205642,0.016947747897070403,False,3,2115,0,2723
5312_01,True,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,True,0,3749,0,4848
1155_02,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,True,1,805,0,1066
7693_02,False,0.5063291139240507,False,0.0,0.0,0.0,0.0,0.0,True,0,5440,0,7016
8233_02,False,0.46835443037974683,False,0.005025476373281218,0.0,0.0007662182870764515,0.0,0.03352256246633241,False,1,5824,0,7526
8300_01,False,0.34177215189873417,False,0.0,0.015365015372161363,0.0,0.08327383077472332,0.028011436622052792,True,0,5872,0,7579
7935_01,False,0.5189873417721519,False,0.005863055768828087,0.0,0.0002554060956921505,0.03619243127454481,8.287407284631003e-05,True,1,5611,0,7230
5406_01,False,0.27848101265822783,0.0,0.00013959656592447826,0.0015429510616174153,0.0,0.02155480185647983,0.0027762814403513862,False,3,3813,1,4923
2792_01,True,0.45569620253164556,False,0.0,0.0,0.0,0.0,0.0,True,1,1964,1,2546
8015_01,0.0,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.012632279090839752,True,0,5667,0,7301
2461_01,True,0.8734177215189873,False,0.0,0.0,0.0,0.0,0.0,False,3,1726,0,2230
1836_01,False,0.2911392405063291,False,0.11439938577510993,0.040854660718478514,0.0,4.4626918957515175e-05,0.0,True,1,1279,0,1685
0638_01,True,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,True,0,455,2,600
4975_02,False,0.1518987341772152,False,0.0,0.0,0.0,0.0,0.0,True,1,3507,0,4545
6792_01,False,0.5189873417721519,False,0.010120751029524673,0.0,0.10143878767239911,0.0013388075687254552,0.0016574814569262006,True,2,4833,0,6267
0379_01,False,0.3924050632911392,False,0.013820060026523348,0.0,0.025157500425676826,0.0,0.006795673973397423,True,1,260,0,334
6765_01,True,0.6962025316455696,False,0.0,0.0,0.0,0.0,0.0,True,2,4817,0,6238
7596_02,True,0.7088607594936709,False,0.0,0.0,0.0,0.0,0.0,True,0,5378,0,27
4009_01,False,0.6455696202531646,False,0.000558386263697913,0.0,0.008768942618763834,0.055649767940021425,0.0005801185099241702,True,1,12,2,3656
6921_02,True,0.3037974683544304,False,0.0,0.0,0.0,0.013885165026255942,0.0,True,0,4924,2,6387
8522_01,False,0.34177215189873417,False,0.00020939484888671738,0.015365015372161363,0.0004256768261535842,0.0001785076758300607,0.03542866614179754,True,1,6020,0,7774
3462_01,True,0.35443037974683544,0.0,0.0,0.015365015372161363,0.0,0.0,0.0,True,0,2436,0,3140
0103_03,True,0.0759493670886076,False,0.0,0.0,0.0,0.0,0.0,False,1,74,0,94
9069_04,False,0.5569620253164557,False,0.0,0.14466843323382417,0.0,0.02534808996786862,0.0002900592549620851,True,0,6406,0,8276
5526_02,True,0.810126582278481,False,0.0,0.0,0.0,0.0,0.0,True,1,3905,0,5043
1630_02,True,0.05063291139240506,False,0.0,0.0,0.0,0.0,0.0,False,1,1131,0,1501
3862_02,False,0.26582278481012656,False,0.1833600893418022,0.0,0.025412906521368975,0.0,0.0,True,2,2711,0,3501
9132_01,False,0.3924050632911392,False,0.17973057862776576,3.3542414382987286e-05,8.513536523071684e-05,0.013885165026255942,0.0,False,2,6454,0,8341
3923_01,False,0.22784810126582278,False,0.006630836881412717,0.0,0.0,0.0005801499464476973,0.02577383665520242,False,1,2752,0,3557
7778_01,False,0.43037974683544306,False,0.08368814127172472,0.0011068996746385804,0.014728418184914013,0.0,0.0,False,2,5505,0,7087
6028_03,False,0.13924050632911392,False,0.0,0.0,0.0,0.0,0.0,True,0,4279,2,5528
1612_01,False,0.620253164556962,False,0.0,0.12578405393620232,0.0,8.925383791503035e-05,0.014130029420295861,True,0,1119,0,1481
5413_01,False,0.20253164556962025,False,0.00020939484888671738,0.019957736557877435,0.0,0.0004016422706176366,0.013301288691832761,True,1,3818,0,4929
8605_02,True,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,True,0,12,0,7843
4927_03,False,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,True,2,3475,0,4503
4549_01,False,0.5316455696202531,False,0.0,3.3542414382987286e-05,0.0,0.000758657622277758,0.06634069531347118,False,1,3212,0,4162
3940_01,False,0.7594936708860759,True,0.19117749703357298,0.0,0.0,0.0,0.0,False,2,2768,0,3577
2235_01,False,0.34177215189873417,False,0.014169051441334544,0.018079361352430146,0.0,0.0,0.0,False,1,1566,0,2035
0598_01,True,0.24050632911392406,False,0.0,0.0,0.007395248132214369,0.0,0.012632279090839752,False,1,427,0,562
8862_01,False,0.43037974683544306,False,0.0,0.10485358736121826,0.0,0.004998214923241699,0.0006215555463473252,True,0,6267,2,8094
7358_01,False,0.2911392405063291,False,0.00020939484888671738,0.0,8.513536523071684e-05,0.002722242056408426,0.02627108109228028,False,1,5227,2,6759
8112_01,False,0.2911392405063291,False,0.006281845466601522,0.00013416965753194915,0.0,0.0003123884327026062,0.024364977416815148,False,1,5737,1,7395
3304_01,True,0.5189873417721519,False,0.0,0.0,0.0,0.0,0.0,True,0,2321,0,2989
6153_01,True,0.5189873417721519,False,0.0,0.0,0.0,0.0,0.0,True,0,4378,2,5664
6992_02,True,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,0.0,False,1,4973,0,6459
6318_01,True,0.18987341772151897,False,0.0,0.0,0.0,0.0,0.0,True,1,4489,0,5803
6302_02,False,0.0379746835443038,False,0.0,0.0,0.0,0.0,0.0,False,1,4480,0,5783
6477_01,False,0.2911392405063291,False,0.0,0.0014758662328514405,0.0,0.15405212424134238,0.0034392740231218664,False,0,4612,2,5977
4763_01,False,0.3670886075949367,False,0.02079988832274726,0.0,0.03780010216243827,0.00022313459478757588,0.0,True,2,3359,0,4363
8680_01,False,0.5569620253164557,False,0.015682809903064355,0.032569684365880654,0.02979737783075089,0.0,0.0,False,2,6136,0,7923
0407_03,True,0.49367088607594933,False,0.0,0.0,0.0,0.0,0.0,False,1,279,0,361
2074_01,False,0.3037974683544304,False,0.08996998673832624,0.1121322912823265,0.0,0.2229560871117458,0.030207599552480008,False,0,1442,0,1886
6837_01,True,0.5443037974683544,False,0.0,0.0,0.0,0.0,0.0,True,2,4862,0,6310
8409_01,True,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,False,1,5947,0,7682
3941_01,True,0.6962025316455696,False,0.0,0.0,0.0,0.0,0.0,False,1,2769,0,3578
3926_01,False,0.22784810126582278,False,0.049975570600963214,0.015365015372161363,0.0,0.0,0.0,False,1,2755,0,3561
5545_03,True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,3921,0,5067
2545_01,True,0.9873417721518987,False,0.0,0.0,0.0,0.0,0.0,False,1,1780,2,2301
4535_01,False,0.25316455696202533,False,0.04404271654917289,0.0031194445376178177,0.0,0.0,0.0,False,1,3202,0,4150
5808_01,False,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.0,False,1,4102,0,214
5330_01,False,0.25316455696202533,False,0.0,0.0,0.03013791929167376,0.004507318814709033,0.0,True,1,3760,0,4860
6058_01,False,0.22784810126582278,False,0.20269421372234242,0.00016771207191493645,0.002128384130767921,0.0,0.00037293332780839516,False,2,4304,2,5567
8776_01,False,0.5063291139240507,False,0.0,0.0,0.012174357227992507,0.00026776151374509105,0.02361911076119836,True,1,6196,0,8009
4005_02,False,0.21518987341772153,False,0.00020939484888671738,0.002784020393787945,0.03946024178443725,0.0,4.1437036423155016e-05,True,1,2820,0,3644
8694_02,False,0.12658227848101267,False,0.0,0.0,0.0,0.0,0.0,False,1,6145,0,7935
8610_01,True,0.18987341772151897,False,0.0,0.0,0.0,0.0,0.0,True,1,6079,1,7852
6727_01,False,0.3670886075949367,False,0.0,0.010599402945023982,0.0,0.013885165026255942,0.014005718311026396,True,1,4783,0,6192
5955_01,False,0.4177215189873418,False,0.05835136455643191,0.0,0.0065979908053805545,0.0013834344876829704,0.0,False,2,4219,0,5447
1238_01,False,0.3291139240506329,False,0.0,0.034414517156944956,0.14051592031329813,0.03708496965369511,0.014751584966643186,True,0,865,0,1145
6324_03,False,0.5063291139240507,False,6.979828296223913e-05,0.0,0.03809807594074578,0.00044626918957515175,0.0,True,1,4496,0,5814
1500_07,True,0.5822784810126582,False,0.0,0.0,0.0,0.0,0.0,True,1,1045,0,1387
8764_01,True,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,True,2,6188,2,7995
8605_03,True,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0.0,True,0,6073,2,7844
6370_01,True,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,True,2,4534,0,5868
8255_01,False,0.35443037974683544,False,0.0,3.3542414382987286e-05,0.000510812191384301,0.03904855408782578,0.0,False,1,5839,0,7542
0938_01,False,0.3037974683544304,False,0.012144901235429608,0.0,0.0,0.02811495894323456,0.0,False,1,651,0,855
2471_01,False,0.569620253164557,False,0.0,0.0,0.01915545717691129,0.004194930382006427,0.015083081258028425,False,1,1732,0,2237
2823_01,True,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,True,2,1989,0,2580
8452_01,False,0.6582278481012658,True,0.0,0.027873746352262436,0.06538396049719053,0.0,0.3295487506733518,False,0,5972,2,7712
5714_03,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,4035,0,5208
0903_01,True,0.2911392405063291,0.0,0.0,0.0,0.0,0.013885165026255942,0.0,False,1,625,2,822
0603_01,False,0.26582278481012656,False,0.0,0.0,0.000510812191384301,0.0,0.030953466208096796,False,1,432,0,571
0221_02,False,0.2911392405063291,False,0.08480491379912054,0.002683393150638983,4.256768261535842e-05,8.925383791503035e-05,0.0,False,2,158,0,198
1738_02,True,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,True,1,1211,2,1602
2149_01,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,True,0,1505,0,1961
3492_01,False,0.4177215189873418,False,0.0030711244503385214,0.02113172106128199,0.0007662182870764515,0.004284184219921457,0.0,False,1,2459,0,3177
6020_04,True,0.11392405063291139,False,0.0,0.0,0.0,0.0,0.0,False,1,4272,0,5518
0978_01,False,0.3037974683544304,False,0.015682809903064355,0.0010733572602555932,0.00034054146092286734,0.0,0.0,False,1,680,0,885
0658_01,False,0.26582278481012656,False,0.0,0.019320430684600678,4.256768261535842e-05,0.0008925383791503035,0.012632279090839752,False,1,470,1,620
6862_02,False,0.11392405063291139,False,0.0,0.0,0.0,0.0,0.0,False,1,4879,0,6332
6232_01,True,0.37974683544303794,False,0.0,0.0,0.0,0.0,0.0,True,0,4434,2,5729
2110_01,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,False,1,1471,0,1921
0186_01,False,0.31645569620253167,False,0.004327493543658826,0.0,0.0,0.0,0.039613806820536196,False,1,128,0,157
5341_01,True,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,True,1,3766,0,4867
6622_02,True,0.18987341772151897,False,0.0,0.0,0.0,0.0,0.012632279090839752,True,1,4711,0,6094
8770_02,True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,6191,0,7999
6176_01,True,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,True,2,4396,0,5685
5027_01,False,0.5189873417721519,False,0.0002791931318489565,0.02472075940026163,0.0,0.002275972866833274,0.0,False,1,3547,2,4590
0938_02,False,0.37974683544303794,False,0.0,0.0,0.03707645155797718,0.0,0.0,True,1,652,0,856
1509_01,False,0.4050632911392405,0.0,0.08654987087317652,0.0,0.0024689255916907882,0.0,0.0,False,2,1052,0,1395
4943_01,True,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,True,2,3488,0,4522
5425_01,False,0.3037974683544304,False,6.979828296223913e-05,0.0,0.0004682445087689426,0.0,0.03041478473459578,False,1,3832,1,27
8204_02,False,0.37974683544303794,False,0.014587841139107978,0.005266159058129004,0.1092286735910097,0.007631203141735095,0.019558281191729168,False,0,5800,0,7497
6070_01,False,0.620253164556962,False,0.15418440706358624,0.001408781404085466,0.004639877405074068,0.001026419136022849,0.0,False,2,4315,0,5580
6175_01,False,0.22784810126582278,False,0.04383332170028617,0.0,0.0,0.0013834344876829704,0.006215555463473252,False,1,4395,0,5682
8755_01,True,0.4810126582278481,False,0.0,0.0,0.0,0.0,0.0,True,0,6183,2,7989
3084_01,True,0.7594936708860759,False,0.0,0.0,0.0,0.0,0.0,True,2,2168,2,2786
1983_01,False,0.21518987341772153,False,0.028896489146367,0.0,0.00591690788353482,0.0012495537308104248,0.007168607301205818,False,1,1382,1,1812
2847_01,True,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,True,1,2003,0,2595
3641_03,False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,12,0,3304
8862_05,True,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,True,0,6267,0,8098
9074_01,True,0.0,0.0,0.0,0.0,0.007395248132214369,0.0,0.0,True,1,6411,0,8283
6415_01,True,0.6455696202531646,False,0.0,0.0,0.0,0.0,0.0,True,2,4564,0,5913
6751_01,True,0.2911392405063291,False,0.0,0.0,0.0,0.0,0.0,True,2,4803,0,6221
5052_02,False,0.2911392405063291,False,0.015914008515390522,0.04867004326971455,0.03882172654520688,0.00013388075687254553,0.0,True,2,3559,2,27
3578_01,True,0.2911392405063291,False,0.0,0.0,0.0,0.0,0.0,True,2,12,2,3252
7994_01,False,0.31645569620253167,False,0.010679137293222587,0.0,0.0,0.017315244555515887,0.0,False,1,5652,1,7283
7290_04,False,0.45569620253164556,False,0.005793257485865848,0.03978130345822292,0.0,0.09639414494823279,0.030497658807442093,False,0,5182,0,6710
6750_01,False,0.3670886075949367,False,0.0,0.0031865293663837922,0.01804869742891197,4.4626918957515175e-05,0.015083081258028425,False,1,4802,0,6220
2243_01,False,0.27848101265822783,False,0.0026523347525650868,0.01620098614698286,0.0034054146092286734,0.0020974651910032134,0.005013881407201757,True,1,1571,0,2041
2138_01,True,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1495,2,1950
7550_01,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,True,1,5350,1,6909
6592_01,True,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,True,2,4689,0,6071
5360_01,True,0.4810126582278481,False,0.0,0.0,0.0,0.0,0.0,True,2,3783,0,4886
0575_01,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,True,0,405,0,536
1529_02,False,0.37974683544303794,False,0.0,0.0,0.0,0.0,0.0,True,0,1064,0,1413
6722_02,False,0.34177215189873417,False,0.0,0.0011068996746385804,0.00038310914353822576,0.08242591931453053,0.08432436912112046,False,0,4779,2,6186
2795_01,False,0.43037974683544306,False,0.0006979828296223913,0.18981652299332505,0.0006385152392303763,0.00013388075687254553,0.0,True,0,1966,0,2548
2032_01,True,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,True,2,1414,0,1851
7694_01,False,0.37974683544303794,False,0.04006421442032526,0.0,0.007395248132214369,0.0011156729739378794,8.287407284631003e-05,False,1,5441,0,7017
2964_01,False,0.3291139240506329,False,0.1430864800725902,0.2859490826149666,0.0,0.012049268118529098,0.02635395516512659,False,0,2084,0,2690
2011_01,True,0.5822784810126582,False,0.0,0.0,0.0,0.0,0.012632279090839752,False,1,1402,1,1836
9115_01,False,0.6708860759493671,False,0.08480491379912054,0.0,0.0,0.0,0.0,False,1,6438,1,8323
8405_01,False,0.46835443037974683,False,0.0,0.0,0.04363187468074238,0.0,0.0,True,1,5944,0,7679
2251_01,False,0.7848101265822784,False,0.02233545054791652,0.03954650655754201,0.03218116805721096,0.2229560871117458,0.0035221480959681762,False,0,1572,2,2042
8480_01,False,0.620253164556962,False,0.013122077196900957,0.0,0.0060871786139962535,0.0643966440556944,0.022997555214851032,False,1,5995,0,7744
0539_01,True,0.3649105122463968,False,0.0,0.0,0.007395248132214369,0.0,0.0,True,0,375,0,489
5981_02,False,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.0,True,3,4240,0,5477
0899_01,False,0.3291139240506329,False,0.0,0.0,0.030478460752596626,0.0,4.1437036423155016e-05,True,1,621,0,818
3735_02,False,0.37974683544303794,False,0.0,0.026397880119410994,0.0049378511833815765,0.0858621920742592,8.287407284631003e-05,False,0,2616,2,3387
5008_01,True,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,True,2,3531,0,4575
9280_02,False,0.5569620253164557,False,0.00879458365324213,0.1572468386274444,0.0,0.0,0.0004972444370778602,True,0,6559,0,8472
2317_01,False,0.49367088607594933,False,0.0,0.015228256129876229,0.0,0.02026062120671189,0.0,False,1,1626,0,2113
8376_01,True,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,True,2,5923,0,7653
8298_01,True,0.1518987341772152,False,0.0,0.0,0.0,0.0,0.0,True,2,5871,0,7578
0437_01,False,0.49367088607594933,False,0.026662944091575345,0.0,0.0009364890175378852,0.020840771153159587,0.0,False,1,301,0,389
2144_01,True,0.7088607594936709,False,0.0,0.0,0.0,0.0,0.0,False,1,12,0,1957
5515_01,False,0.27848101265822783,False,0.05290709848537726,0.0,0.0019581134003064872,0.0,0.0,False,1,3896,0,5033
9081_02,False,0.18987341772151897,False,0.0,0.0,0.0,0.009282399143163157,0.03124352546305888,False,1,6420,2,8297
1360_01,False,0.31645569620253167,False,0.0,0.03344178713983832,0.0,0.0,0.0,True,1,945,0,1253
6816_05,True,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1,4847,2,6289
9074_03,True,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,False,1,6411,0,8285
4531_01,True,0.6835443037974683,False,0.0,0.0,0.0,0.0,0.0,True,0,3198,0,4146
1962_02,False,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.0,False,1,1366,2,1788
8157_04,True,0.12658227848101267,False,0.0,0.0,0.0,0.0,0.0,True,1,5771,0,7452
1086_02,False,0.13924050632911392,False,0.0,0.0,0.0,0.0,0.012632279090839752,False,1,761,0,996
6988_02,False,0.35443037974683544,False,0.0,0.14557407842216483,0.0,0.008300606926097822,0.0,True,0,4971,0,6454
1404_01,False,0.5949367088607594,False,6.979828296223913e-05,0.02462013215711267,0.0011918951132300357,0.0034808996786861836,0.14382795342477106,False,0,981,0,1294
6030_07,False,0.620253164556962,False,0.0,0.015365015372161363,0.0,0.0,0.0,True,1,4281,0,5538
0512_01,False,0.4050632911392405,False,0.0,0.19303659477409182,0.0,0.0026329882184933954,0.005055318443624912,True,0,356,2,465
3030_02,True,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,True,0,2130,0,2741
7277_01,True,0.45569620253164556,False,0.0,0.0,0.007395248132214369,0.0,0.0,True,1,5174,0,6700
1749_01,True,0.7468354430379747,False,0.0,0.0,0.0,0.0,0.0,False,1,1219,1,1611
8919_01,False,0.34177215189873417,False,0.0,0.08321873008419146,0.0,0.163200642627633,0.0038536443873534165,False,0,6303,0,8139
8328_01,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,False,1,5893,0,7608
2714_01,False,0.7468354430379747,0.0,0.018775738116842324,0.05957132794418542,0.0,0.0,0.0004972444370778602,False,1,1903,2,2467
1287_01,True,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,True,2,898,0,1179
6319_01,False,0.8227848101265822,False,0.03196761359670552,0.0,0.023625063851523923,0.0,0.0,False,1,4490,0,5804
5831_01,False,0.11392405063291139,False,0.0,0.0,0.0,0.0,0.0,False,1,12,2,5327
8975_02,False,0.34177215189873417,False,6.979828296223913e-05,0.015365015372161363,0.0,0.0008925383791503035,0.03928231052915095,False,1,6338,0,8190
7538_01,False,0.6075949367088608,True,0.021846862567180846,0.09606547479287558,0.0,0.0,0.5148137405212779,False,0,5344,0,6902
8629_01,True,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,True,1,6095,0,7869
0930_01,False,0.4810126582278481,False,0.045089690793606474,0.0,0.0,0.006024634059264549,0.010773629470020304,False,1,646,0,849
3218_01,False,0.45569620253164556,False,0.00034899141481119564,0.02089692416060108,0.0037459560701515408,0.00022313459478757588,4.1437036423155016e-05,True,1,2258,0,2902
8720_01,False,0.2911392405063291,False,0.0,0.00828497635259786,0.045249446620126,0.0016065690824705464,0.0,True,1,6161,2,7954
5440_03,False,0.34177215189873417,False,0.07740629580512319,0.0,0.0,0.0,0.0,False,1,3841,0,4960
5808_02,False,0.22784810126582278,False,0.0,0.00010062724314896186,0.0017452749872296951,0.016021063905747947,0.01628475531429992,False,1,4103,0,5291
0571_05,True,0.20253164556962025,False,0.0,0.0,0.0,0.0,0.0,True,0,402,2,531
5540_01,False,0.26582278481012656,False,0.002722133035527326,0.012075269177875422,0.0,0.013885165026255942,0.0,True,1,3917,0,5061
1195_01,False,0.35443037974683544,False,0.00013959656592447826,0.018716667225706907,0.0,0.0,0.0,True,1,835,2,1106
9129_01,False,0.26582278481012656,False,0.0,3.3542414382987286e-05,0.0,0.03605855051767226,0.0,False,1,6451,0,8337
7699_01,False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,5446,2,7023
3645_04,True,0.5443037974683544,False,0.0,0.0,0.0,0.0,0.0,True,2,2562,0,3310
8759_01,False,0.31645569620253167,False,0.036295107140364345,0.0,0.00591690788353482,0.0,0.0031906518045829364,False,2,6185,0,7991
3210_02,False,0.25316455696202533,False,0.0007677811125846304,0.019991278972260423,0.0,0.15989825062477686,0.011022251688559234,False,0,2249,2,2890
4441_01,True,0.3924050632911392,True,0.0,0.0,0.0,0.0,0.0,True,0,3133,2,4048
3496_02,False,0.34177215189873417,False,0.03783066936553361,0.0,0.052400817299506214,0.0,4.1437036423155016e-05,False,2,2461,0,27
6309_04,False,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,True,1,4484,0,5796
9218_01,True,0.5443037974683544,False,0.0,0.0,0.0,0.0,0.0,True,0,6515,2,27
2768_03,True,0.0379746835443038,False,0.0,0.0,0.0,0.0,0.0,False,1,1946,0,2521
3032_03,False,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1,2131,0,2744
7559_01,False,0.27848101265822783,False,0.0,0.0,0.018772348033373062,0.0,0.017527866406994573,False,1,5353,0,6912
8452_02,True,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,True,0,5972,0,7713
5524_01,False,0.45569620253164556,False,0.005932854051790326,0.0,0.023199387025370336,0.0006694037843627276,0.0,True,1,3903,2,5041
6672_03,False,0.37974683544303794,False,0.0053744677880924125,0.0023815114211920975,0.0488251319598161,0.0,0.0,False,2,4751,1,6144
3857_01,True,0.43037974683544306,False,0.0,0.0,0.007395248132214369,0.0,0.0,True,0,2709,2,3499
8369_02,False,0.7215189873417721,True,0.030362253088574022,0.0007379331164257203,0.06108462455303933,0.0001785076758300607,0.0,True,2,5920,0,7648
6348_01,False,0.3649105122463968,False,0.003420115865149717,0.44752289269781637,0.007395248132214369,0.0841217422349161,0.28943769941573777,False,0,4517,2,5844
8292_01,True,0.49367088607594933,False,0.0,0.0,0.0,0.0,0.0,True,0,5867,0,7575
2814_01,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,True,3,1982,1,2567
7830_03,False,0.5822784810126582,False,0.0,0.015365015372161363,0.0,0.000758657622277758,0.027141258857166537,False,1,5538,0,7129
6191_02,True,0.3649105122463968,False,0.0,0.0,0.0,0.0,0.0,True,0,4405,0,5695
5384_02,False,0.3291139240506329,False,0.0,0.16415657599033978,0.0,0.002766868975365941,0.0035221480959681762,True,0,3798,0,4904
1149_02,False,0.08860759493670886,False,0.0,0.0,0.0,0.0,0.0,False,1,799,0,1056
4563_01,True,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,True,0,3223,2,4173
2234_03,False,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,False,2,1564,0,2030
2629_01,False,0.27848101265822783,False,0.006351643749563761,0.00020125448629792372,0.0,0.000758657622277758,0.028715866241246425,False,1,1840,0,2391
5300_01,True,0.6455696202531646,False,0.0,0.0,0.0,0.0,0.0,True,1,3742,2,4835
2162_01,True,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,True,2,1514,1,1970
6405_03,True,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,True,1,4555,0,5903
7957_01,True,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,True,1,5630,1,7254
7485_01,False,0.3291139240506329,False,0.002512738186640609,0.07664441686512595,0.0,0.1020617636558372,0.006588488791281648,False,0,12,0,6849
0243_01,True,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,False,1,173,0,220
1083_01,True,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,True,2,758,0,990
2063_01,True,0.4810126582278481,False,0.0,0.0,0.0,0.0,0.0,False,1,1435,1,1877
6821_01,False,0.5443037974683544,False,0.009911356180637956,0.04051923657464864,0.0,0.0,0.008453155430323623,False,1,4851,0,6294
5602_02,False,0.22784810126582278,False,0.0,0.10961661020360246,0.0,0.019457336665476617,0.014171466456719016,True,0,3960,2,5116
1481_01,False,0.34177215189873417,False,0.03873804704404272,0.0,0.031670355865826665,0.0,0.0,False,2,1034,0,1370
2332_01,False,0.26582278481012656,False,0.03880784532700496,0.0,0.0008513536523071684,0.07091217422349161,0.0,False,1,1634,0,2121
